gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000025978,1222.592552,-0.399774079,0.047117655,-8.484592043,2.16E-17,1.93E-15
ENSMUSG00000046994,353.4596506,-0.27607914,0.126947314,-2.174753695,0.029648579,0.084583882
ENSMUSG00000025977,6.377593721,0.035221482,0.494183303,0.0712721,0.9431812,0.969399737
ENSMUSG00000100215,11.8119525,0.229617207,0.317503965,0.723194769,0.469560232,0.645277611
ENSMUSG00000101945,0.363821169,0.772760161,1.669138155,0.462969563,0.643386184,NA
ENSMUSG00000101085,0.048922519,0,3.777781541,0,1,NA
ENSMUSG00000038349,1329.851981,0.08727325,0.081334062,1.073022152,0.283261177,0.463666376
ENSMUSG00000099950,0.494924044,1.618342883,1.381687277,1.171280152,0.241486187,NA
ENSMUSG00000038331,23.68578586,-0.332336549,0.223769162,-1.485175825,0.137497254,0.277337553
ENSMUSG00000087022,1.784804006,0.409036973,0.785598729,0.520669086,0.602597313,0.75360201
ENSMUSG00000087022,0.843985727,1.690524578,1.293555762,1.306881874,0.191252833,NA
ENSMUSG00000101429,3.580574854,-0.385024574,0.729746739,-0.52761397,0.597767295,0.750047428
ENSMUSG00000097519,0.934237402,-1.387101305,1.125233488,-1.232723092,0.217679093,0.386679578
ENSMUSG00000038323,855.0045816,-0.286804834,0.072473943,-3.957351031,7.58E-05,0.000541067
ENSMUSG00000048495,488.2784241,-0.014699521,0.071620215,-0.205242621,0.837382572,0.908389696
ENSMUSG00000025971,488.9291849,0.158190647,0.060809331,2.60142062,0.009283855,0.032841688
ENSMUSG00000038305,370.7334753,-0.120361226,0.104111508,-1.156079934,0.247648463,0.424159436
ENSMUSG00000054770,460.7562889,0.272657471,0.068376057,3.987616152,6.67E-05,0.000485626
ENSMUSG00000026039,74.83605973,0.09071385,0.127850397,0.70953123,0.477994878,0.653211461
ENSMUSG00000063558,438.0842801,0.310694091,0.112454194,2.76285019,0.005729906,0.021864355
ENSMUSG00000064294,70.19973741,0.364160017,0.136138065,2.674931634,0.007474449,0.027351924
ENSMUSG00000038242,5.205141158,0.462854489,0.425102296,1.088807314,0.276238866,0.456011549
ENSMUSG00000079554,2.29749499,0.931844267,0.644221002,1.446466763,0.148046328,0.293053042
ENSMUSG00000051223,8730.907882,-0.034953538,0.052613659,-0.664343408,0.506470544,0.677352652
ENSMUSG00000026034,8419.4231,0.03342985,0.090176253,0.370716777,0.710848493,0.83063178
ENSMUSG00000026035,381.0095163,-0.072200399,0.05946259,-1.214215519,0.224665436,0.395301388
ENSMUSG00000026036,731.1734461,-0.045914175,0.060368524,-0.760564802,0.44691705,0.627026562
ENSMUSG00000026037,1603.472503,0.075650935,0.040685211,1.859420977,0.062967491,0.153900798
ENSMUSG00000085054,29.93487195,0.963429255,0.232701687,4.140190254,3.47E-05,0.000272575
ENSMUSG00000038174,7383.181462,-0.261160695,0.092767774,-2.815209253,0.004874548,0.019065999
ENSMUSG00000026032,1451.636945,-0.128117329,0.061243821,-2.091922523,0.036445447,0.099715143
ENSMUSG00000121483,67.59648065,0.600011701,0.160319861,3.742591204,0.000182132,0.00115328
ENSMUSG00000047528,2.666799713,0.919223292,0.6697308,1.372526532,0.169899585,0.324231709
ENSMUSG00000026031,1282.931252,-0.008449289,0.080192067,-0.105363152,0.916087654,0.952871441
ENSMUSG00000026029,87.69596927,-0.1116516,0.118826885,-0.939615642,0.34741475,0.532489287
ENSMUSG00000026028,7454.179471,-0.216556247,0.065577925,-3.302273538,0.000959045,0.00476335
ENSMUSG00000026027,1104.00943,-0.040843109,0.044404051,-0.919805931,0.357674183,0.542311422
ENSMUSG00000072295,0.654824861,0.113203253,1.135831108,0.099665569,0.920609837,NA
ENSMUSG00000038079,955.908956,-0.021765466,0.085063754,-0.255872394,0.798049372,0.884636049
ENSMUSG00000079550,241.8188502,-0.855846516,0.151739931,-5.640219506,1.70E-08,3.08E-07
ENSMUSG00000026024,9851.537109,-0.125753339,0.059540968,-2.112047296,0.034682393,0.095856665
ENSMUSG00000120458,2.865836858,-0.140776524,0.623886937,-0.225644288,0.821478092,0.898929785
ENSMUSG00000026023,7.774452773,0.026810061,0.348441612,0.076942763,0.938669078,0.967260527
ENSMUSG00000127361,0.041078085,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000041075,2345.087401,0.082740169,0.069003233,1.199076706,0.230498121,0.402742383
ENSMUSG00000047361,123.8557722,0.289162344,0.160967637,1.7964005,0.072430844,0.171262015
ENSMUSG00000099811,0.328223006,0.00435419,1.906531239,0.002283828,0.99817777,NA
ENSMUSG00000026021,3118.744446,0.014528524,0.053231742,0.272929708,0.784907249,0.876493422
ENSMUSG00000026020,1165.794803,-0.092503597,0.051882668,-1.782938336,0.074596342,0.175034203
ENSMUSG00000067336,7113.730705,-0.145005181,0.066162894,-2.191639041,0.028405581,0.081730136
ENSMUSG00000041040,4186.126253,0.061378661,0.049737881,1.234042552,0.217187049,0.385977578
ENSMUSG00000026018,836.3834921,-0.100862499,0.057475764,-1.754870082,0.079281533,0.183559741
ENSMUSG00000026019,1091.060982,-0.016600663,0.058960545,-0.281555457,0.778284399,0.873186897
ENSMUSG00000026017,769.0173702,0.253206835,0.064937537,3.899236819,9.65E-05,0.000664907
ENSMUSG00000082609,0.216740243,1.236682043,2.286200327,0.540933368,0.58855351,NA
ENSMUSG00000073664,1625.509696,-0.265461799,0.212489148,-1.249295797,0.211556905,0.378673873
ENSMUSG00000049439,638.9054308,-0.238606359,0.061017774,-3.910440228,9.21E-05,0.000638673
ENSMUSG00000026782,4856.963459,0.020678577,0.03853853,0.536568913,0.591565423,0.745967536
ENSMUSG00000026014,1639.069802,-0.349234729,0.078477808,-4.450108094,8.58E-06,7.98E-05
ENSMUSG00000026012,65.53862628,0.136875528,0.129686982,1.055429973,0.291228721,0.47221475
ENSMUSG00000026011,0.591353876,-0.271413224,1.269869011,-0.213733245,0.830755085,NA
ENSMUSG00000126907,1.162591902,-0.554636799,0.918080672,-0.60412643,0.545759589,0.709564506
ENSMUSG00000026009,1.742169723,0.008373968,0.881168855,0.00950325,0.992417618,0.996108216
ENSMUSG00000082804,0.04544137,0,3.777781541,0,1,NA
ENSMUSG00000052062,238.634639,-0.21434281,0.092751318,-2.310940841,0.020836123,0.063748138
ENSMUSG00000085019,0.637932058,2.008854641,1.285352237,1.562882597,0.118080212,NA
ENSMUSG00000025969,459.6852102,-0.028346663,0.08571622,-0.330703605,0.740868379,0.848729416
ENSMUSG00000100426,1.19231808,0.367779206,0.939592012,0.391424364,0.695483586,0.820496992
ENSMUSG00000040865,2365.178076,-0.244876904,0.077832061,-3.146221492,0.001653947,0.007590379
ENSMUSG00000084799,295.9105839,0.279873659,0.065230634,4.290524861,1.78E-05,0.000153254
ENSMUSG00000025968,7577.075462,0.043840005,0.032944737,1.330713466,0.18328331,0.342046827
ENSMUSG00000025967,3757.337358,0.041107793,0.068090805,0.603720184,0.546029692,0.709754182
ENSMUSG00000064602,20.93186482,0.343570037,0.248204693,1.384220552,0.166290932,0.319256158
ENSMUSG00000046856,5.153635971,0.067207651,0.537451695,0.125048728,0.900484974,0.945070482
ENSMUSG00000027520,532.6313949,-0.116954664,0.184131138,-0.635170484,0.525317231,0.692850129
ENSMUSG00000087561,0.716698133,2.090086678,1.473600687,1.418353491,0.156087587,NA
ENSMUSG00000087561,0.218427506,-0.407843041,2.282942696,-0.178647954,0.858214138,NA
ENSMUSG00000025964,7667.136479,0.038411952,0.047806748,0.803483894,0.421695102,0.605096915
ENSMUSG00000115378,0.131103659,0.828726367,3.499207439,0.236832592,0.812786666,NA
ENSMUSG00000069085,2.437986147,-0.188123083,0.650449545,-0.289220101,0.77241295,0.86934634
ENSMUSG00000025963,21.70879427,-0.372076167,0.232104844,-1.60305214,0.108923143,0.233784834
ENSMUSG00000025962,787.5176487,-0.269638661,0.073969582,-3.645264104,0.000267117,0.001595896
ENSMUSG00000025961,1.497387705,0.742402308,0.919529871,0.807371606,0.419452421,0.603134505
ENSMUSG00000082373,0.181041714,0.416546587,2.732208016,0.15245786,0.878825825,NA
ENSMUSG00000025959,942.5689665,-0.435556221,0.143773799,-3.029454765,0.002449956,0.010642886
ENSMUSG00000129509,0.869079455,-0.685729429,1.217842474,-0.56306907,0.573387852,NA
ENSMUSG00000025958,3964.232243,-0.357318061,0.073520485,-4.860115675,1.17E-06,1.34E-05
ENSMUSG00000025956,457.0023577,0.131404533,0.054476423,2.412135867,0.01585937,0.05104975
ENSMUSG00000087213,9.978568449,-0.130779103,0.332633842,-0.393162349,0.694199576,0.819710201
ENSMUSG00000070871,510.1921173,-0.036795942,0.048529152,-0.758223468,0.448317214,0.628069643
ENSMUSG00000045005,85.81198497,0.375800118,0.113855549,3.300674596,0.000964527,0.004786599
ENSMUSG00000051344,1930.659889,0.045640705,0.048298544,0.944970621,0.344673875,0.529603005
ENSMUSG00000084416,25.36749842,-0.117632323,0.229500844,-0.512557256,0.60826106,0.757780528
ENSMUSG00000025955,0.043609199,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000067299,0.041078085,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000044429,1.17079644,0.980675527,0.982404553,0.998240006,0.318162991,0.501435444
ENSMUSG00000044816,26.14748067,0.788929675,0.318151951,2.479726036,0.013148336,0.043865229
ENSMUSG00000133455,0.7142458,-0.512159969,1.442203854,-0.355123146,0.722497337,NA
ENSMUSG00000025950,1206.859667,-0.249382189,0.073734809,-3.382150039,0.000719209,0.003706893
ENSMUSG00000025949,2777.984394,0.019825047,0.084688406,0.234093993,0.81491201,0.895496991
ENSMUSG00000025946,27.22312527,-0.380563215,0.212267545,-1.792846928,0.072997403,0.17216097
ENSMUSG00000100340,0.082981232,-0.407849713,3.777781541,-0.10796011,0.914027334,NA
ENSMUSG00000025945,0.088298253,0.004345465,3.777781541,0.001150269,0.999082218,NA
ENSMUSG00000083289,0.530351838,0.822997822,1.379532004,0.596577549,0.550789464,NA
ENSMUSG00000015222,25094.83449,-0.10675811,0.082579318,-1.292794777,0.196082047,0.359156625
ENSMUSG00000055567,20058.56587,-0.009530767,0.082200356,-0.115945562,0.907695686,0.948546901
ENSMUSG00000026005,1103.760475,-0.735077809,0.069591439,-10.562762,4.43E-26,1.33E-23
ENSMUSG00000026004,1391.500635,-0.042817747,0.065380461,-0.654901267,0.512531325,0.682214773
ENSMUSG00000026003,2033.573662,-0.045410665,0.046960768,-0.966991523,0.333548271,0.517563708
ENSMUSG00000082769,2.127221639,0.0440281,0.724278444,0.060788914,0.951527319,0.974523046
ENSMUSG00000061816,50.96602408,1.39618157,0.228568085,6.108383726,1.01E-09,2.33E-08
ENSMUSG00000026000,4651.761162,0.09193734,0.037635162,2.442857565,0.014571487,0.047707004
ENSMUSG00000025991,40.38278212,-1.432322154,0.215240404,-6.654522685,2.84E-11,9.16E-10
ENSMUSG00000062209,1945.154433,-0.305521119,0.105968716,-2.883125621,0.003937504,0.015962312
ENSMUSG00000099804,0.371068897,1.472338195,1.649062473,0.892833485,0.371946352,NA
ENSMUSG00000025997,355.0113111,-0.341023857,0.083501069,-4.084065772,4.43E-05,0.000336661
ENSMUSG00000053153,112.1022504,0.111901462,0.202445155,0.552749517,0.580434941,0.737490072
ENSMUSG00000045648,65.46711154,0.287936649,0.355687012,0.809522527,0.41821465,0.602017597
ENSMUSG00000026196,17.11272204,-0.306887559,0.248205363,-1.236425978,0.216300265,0.384802033
ENSMUSG00000050296,4.509907352,-0.33778947,0.44670063,-0.756187583,0.449536736,0.629029289
ENSMUSG00000026192,975.869493,-0.05612926,0.053862119,-1.042091567,0.297369228,0.479020295
ENSMUSG00000026193,3328.781906,-0.14438506,0.084838643,-1.701878461,0.088778154,0.200328961
ENSMUSG00000073652,0.523659549,1.538712285,1.373842918,1.120005981,0.262711213,NA
ENSMUSG00000101211,0.045096597,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000101848,0.27126584,-0.407843457,1.94859479,-0.209301317,0.834213023,NA
ENSMUSG00000102123,0.713445111,0.660683898,1.1885197,0.55588805,0.578287388,NA
ENSMUSG00000039395,1272.155701,-0.171232956,0.04457097,-3.841804601,0.000122133,0.000812531
ENSMUSG00000026189,106.279905,0.30520335,0.106856468,2.856199119,0.004287462,0.017134081
ENSMUSG00000026188,659.4241034,0.045160794,0.061023521,0.740055515,0.45926631,0.637358957
ENSMUSG00000026187,773.4774102,0.095177118,0.059795391,1.591713281,0.111449143,0.237605796
ENSMUSG00000039372,880.4734235,-0.087965053,0.106357892,-0.827066532,0.408199353,0.591912579
ENSMUSG00000085812,0.743989116,-0.0143986,1.128577705,-0.012758182,0.989820719,NA
ENSMUSG00000039354,2945.616375,-0.008750432,0.037897124,-0.230899637,0.817392772,0.896795356
ENSMUSG00000039342,0.334404548,0.507841743,2.072743102,0.245009496,0.806449079,NA
ENSMUSG00000046330,2844.126307,0.215093347,0.063038647,3.412086966,0.000644675,0.003375863
ENSMUSG00000039323,1915.17021,-0.001643602,0.259145215,-0.0063424,0.994939531,0.997568004
ENSMUSG00000026185,10833.03836,0.098874636,0.053077559,1.862833167,0.062485742,0.153082366
ENSMUSG00000101968,0.19241407,0.416540683,3.155444217,0.132006987,0.894978766,NA
ENSMUSG00000101112,0.039372033,0,3.777781541,0,1,NA
ENSMUSG00000101344,8.060099737,-0.010469061,0.356533298,-0.029363487,0.976574693,0.988863135
ENSMUSG00000098504,0.276036182,-1.524559404,1.903007953,-0.801131388,0.423055587,NA
ENSMUSG00000055322,2270.986308,0.165751636,0.064938552,2.552438102,0.010697192,0.036988474
ENSMUSG00000061815,5.783672927,0.277528673,0.436682855,0.635538285,0.525077406,0.692778622
ENSMUSG00000026180,4.659875597,0.65982078,0.492038317,1.340994708,0.179922171,0.337512875
ENSMUSG00000048480,0.091636065,0,3.777781541,0,1,NA
ENSMUSG00000006304,4141.833419,-0.018066873,0.038020761,-0.475184415,0.634655535,0.777587181
ENSMUSG00000064272,0.345280404,0.303411445,2.134745387,0.142130039,0.886977291,NA
ENSMUSG00000006299,4690.810168,0.047405958,0.053329001,0.888933916,0.374038597,0.558569911
ENSMUSG00000026179,5043.718737,0.28667466,0.056107112,5.109417477,3.23E-07,4.34E-06
ENSMUSG00000006301,1857.365627,0.011065361,0.053190037,0.208034471,0.835202052,0.907135507
ENSMUSG00000073650,82.21834135,0.059639394,0.170928393,0.348914493,0.727153504,0.84041552
ENSMUSG00000026177,43.58815198,0.417267073,0.155737628,2.679295155,0.007377733,0.02708038
ENSMUSG00000026176,1978.511975,0.184966915,0.064273209,2.877822919,0.004004298,0.016172766
ENSMUSG00000065468,0.430043726,-1.913031457,1.645908258,-1.162295315,0.245115529,NA
ENSMUSG00000026175,27.14755381,0.842471354,0.205879197,4.092066436,4.28E-05,0.000326601
ENSMUSG00000033364,1625.568482,-0.221935914,0.065387427,-3.394168037,0.000688374,0.003566421
ENSMUSG00000026174,1415.604602,-0.190490923,0.044182002,-4.31150498,1.62E-05,0.000140826
ENSMUSG00000026173,1000.980293,0.182562071,0.052639947,3.468127915,0.000524098,0.002830625
ENSMUSG00000026135,1803.440572,-0.093000229,0.064706076,-1.43727196,0.150640733,0.296861446
ENSMUSG00000026172,406.8172024,-0.631553977,0.06053858,-10.43225613,1.77E-25,4.91E-23
ENSMUSG00000026171,1387.954654,-0.078643764,0.050321457,-1.56282765,0.118093139,0.248120119
ENSMUSG00000033276,282.8596047,-0.482963939,0.074245015,-6.505001609,7.77E-11,2.28E-09
ENSMUSG00000033257,2036.88527,-0.014697197,0.088632101,-0.165822504,0.868296636,0.926169128
ENSMUSG00000026170,630.3460228,-0.257916806,0.068082928,-3.788274286,0.000151697,0.000979499
ENSMUSG00000006542,18.83407796,0.286359573,0.237780388,1.204302743,0.228472587,0.400497034
ENSMUSG00000033227,177.9983157,0.455475267,0.130480819,3.490744999,0.000481676,0.002631825
ENSMUSG00000026167,9.780973922,0.41471857,0.374771347,1.106590921,0.268470835,0.447326666
ENSMUSG00000089964,0.051362852,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000090071,2839.364623,-0.310818426,0.070381629,-4.416186899,1.00E-05,9.15E-05
ENSMUSG00000055197,6.823958009,1.016533436,0.628910443,1.616340526,0.106020709,0.229428469
ENSMUSG00000006546,7.655962108,1.697621248,0.675474128,2.51322912,0.011963161,0.040544179
ENSMUSG00000047021,237.7984234,0.222070003,0.271414714,0.818194413,0.413246185,0.597166462
ENSMUSG00000006538,8.006333592,0.195173429,0.368167923,0.530120678,0.596028263,0.748879115
ENSMUSG00000026162,53.77047184,-0.366147704,0.149940041,-2.441960811,0.014607732,0.047799491
ENSMUSG00000026205,4.104324008,0.482550653,0.489267322,0.986271984,0.323999664,0.507829276
ENSMUSG00000033159,1238.883061,0.123880553,0.055761061,2.22163193,0.02630819,0.07695296
ENSMUSG00000049339,6999.023675,-0.076013641,0.052346108,-1.452135502,0.146463932,0.291101631
ENSMUSG00000026197,409.1823549,-0.011959098,0.065161591,-0.183529858,0.854382293,0.918842432
ENSMUSG00000026198,488.6224694,0.306461965,0.067909438,4.512803735,6.40E-06,6.13E-05
ENSMUSG00000033124,4483.728964,0.119161196,0.047461603,2.510686318,0.012049672,0.040768027
ENSMUSG00000026199,1114.714139,-0.011836978,0.096859425,-0.12220781,0.902734441,0.946166076
ENSMUSG00000026200,386.5185916,0.040753868,0.096543192,0.422130938,0.672929447,0.804929865
ENSMUSG00000026201,1136.521268,-0.337531271,0.049161754,-6.865728787,6.62E-12,2.37E-10
ENSMUSG00000026202,10962.68724,-0.23226794,0.059741071,-3.88791053,0.000101111,0.000691522
ENSMUSG00000096094,1.704974924,0.985849894,0.822638802,1.198399458,0.230761544,0.403015815
ENSMUSG00000026203,3834.606883,-0.135268778,0.035193914,-3.843527563,0.000121278,0.000807509
ENSMUSG00000026204,5093.507568,0.120802677,0.075581832,1.598303114,0.109975535,0.235324417
ENSMUSG00000033061,813.5148233,0.270561329,0.224459131,1.205392392,0.228051857,0.3999068
ENSMUSG00000026209,1015.518114,0.214132526,0.055586574,3.852234615,0.000117045,0.000782809
ENSMUSG00000026208,68.19850771,-0.041588294,0.136293059,-0.305138755,0.760260476,0.86187606
ENSMUSG00000085653,69.36636267,0.647499014,0.142730616,4.536511026,5.72E-06,5.55E-05
ENSMUSG00000026207,5202.490692,0.207153557,0.068447453,3.026461135,0.002474346,0.010727399
ENSMUSG00000033021,2165.544264,0.337394761,0.0900865,3.745231104,0.000180228,0.001142127
ENSMUSG00000033007,87.60885189,0.241402418,0.438338387,0.5507216,0.581824535,0.73847673
ENSMUSG00000122907,0.170427076,0.004345579,3.268050604,0.001329716,0.998939041,NA
ENSMUSG00000032997,2184.012388,-0.036456297,0.053155704,-0.68583978,0.492814148,0.665754352
ENSMUSG00000051703,914.0936961,-0.194598911,0.080954003,-2.403820743,0.016224727,0.051980869
ENSMUSG00000026211,774.2723582,-0.065830137,0.063559138,-1.035730495,0.300327891,0.482032616
ENSMUSG00000032968,961.8734694,-0.251630495,0.074645279,-3.371016869,0.000748913,0.003841773
ENSMUSG00000026213,1065.495461,-0.067978999,0.065842296,-1.032451834,0.301860501,0.483778039
ENSMUSG00000006576,3673.94748,0.022932091,0.065280929,0.351283162,0.725375926,0.839344257
ENSMUSG00000100553,0.214318686,-0.820036389,2.293960174,-0.357476297,0.720735268,NA
ENSMUSG00000026235,1104.217753,-4.34E-05,0.07653169,-0.000567445,0.999547245,0.999881793
ENSMUSG00000124542,0.148011665,0.004346321,3.374773806,0.001287885,0.998972417,NA
ENSMUSG00000004872,300.847631,-0.028897253,0.082197851,-0.351557278,0.725170309,0.839286611
ENSMUSG00000120041,10.15513217,0.516496878,0.296286512,1.743234532,0.081292656,0.187110839
ENSMUSG00000118426,27.71409988,0.856384628,0.272407288,3.14376548,0.00166789,0.007641169
ENSMUSG00000032908,3781.59477,-0.270481628,0.056180215,-4.814535293,1.48E-06,1.65E-05
ENSMUSG00000026245,2103.46235,-0.079338729,0.041456394,-1.913787502,0.055647313,0.139820014
ENSMUSG00000012187,6.125231885,-0.481121866,0.437612868,-1.099423488,0.27158339,0.450628651
ENSMUSG00000032883,7589.293657,0.104982286,0.051346743,2.044575385,0.040896738,0.109439397
ENSMUSG00000079470,327.2766644,-0.500572607,0.144923926,-3.454037026,0.000552262,0.002954704
ENSMUSG00000099706,0.375549169,0.845866536,1.692304968,0.499831031,0.617194059,NA
ENSMUSG00000047330,54.37740793,0.113197818,0.155365286,0.728591445,0.466251613,0.643022211
ENSMUSG00000050711,7538.450269,0.002825161,0.101224852,0.027909754,0.977734129,0.989487568
ENSMUSG00000054702,92.66185094,-0.495884751,0.136410257,-3.635245327,0.000277716,0.0016481
ENSMUSG00000073643,1093.450453,0.36970785,0.057559355,6.423071418,1.34E-10,3.78E-09
ENSMUSG00000026248,823.0742765,-0.003061838,0.056353981,-0.054332245,0.95667046,0.97777168
ENSMUSG00000026249,5219.660879,0.206720103,0.072850591,2.837589941,0.004545554,0.017985139
ENSMUSG00000100397,0.348245217,1.210808758,1.70993827,0.708100859,0.478882626,NA
ENSMUSG00000043230,2.92704475,0.951726039,0.709002592,1.342344936,0.17948418,0.337008539
ENSMUSG00000139457,0.17575318,-0.407842068,2.754394129,-0.148069611,0.882287832,NA
