"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"207","mmu00500","Starch and sucrose metabolism",20,0.571428571428571,1,1,0.949249267578125,0.3,0.999758477438472
"208","mmu00510","N-Glycan biosynthesis",52,0.912280701754386,1,1,0.953460693359375,0.211538461538462,0.999758477438472
"209","mmu00513","Various types of N-glycan biosynthesis",42,0.91304347826087,1,1,0.915863037109375,0.261904761904762,0.999758477438472
"210","mmu00514","Other types of O-glycan biosynthesis",37,0.822222222222222,1,1,0.917083740234375,0.324324324324324,0.999758477438472
"211","mmu00515","Mannose type O-glycan biosynthesis",21,0.91304347826087,1,1,0.969024658203125,0.19047619047619,0.999758477438472
"212","mmu00524",NA,3,0.6,1,1,0.936920166015625,0.333333333333333,0.999758477438472
"213","mmu00541","Biosynthesis of various nucleotide sugars",20,0.952380952380952,1,1,0.961822509765625,0.157894736842105,0.999758477438472
"214","mmu00590","Arachidonic acid metabolism",42,0.471910112359551,1,1,0.946136474609375,0.214285714285714,0.999758477438472
"215","mmu00591","Linoleic acid metabolism",18,0.327272727272727,1,1,0.973175048828125,0.166666666666667,0.999758477438472
"216","mmu00592","alpha-Linolenic acid metabolism",19,0.76,1,1,0.961761474609375,0.157894736842105,0.999758477438472
"217","mmu00620","Pyruvate metabolism",41,0.911111111111111,1,1,0.943328857421875,0.292682926829268,0.999758477438472
"218","mmu00630","Glyoxylate and dicarboxylate metabolism",27,0.818181818181818,1,1,0.992706298828125,0.111111111111111,0.999758477438472
"219","mmu00640","Propanoate metabolism",30,0.967741935483871,1,1,0.949615478515625,0.233333333333333,0.999758477438472
"220","mmu00650","Butanoate metabolism",22,0.814814814814815,1,1,0.990203857421875,0.136363636363636,0.999758477438472
"221","mmu00740",NA,8,1,1,1,0.965728759765625,0.25,0.999758477438472
"222","mmu00780",NA,3,1,1,1,0.936920166015625,0.333333333333333,0.999758477438472
"223","mmu00785","Lipoic acid metabolism",18,0.947368421052632,1,1,0.936920166015625,0.277777777777778,0.999758477438472
"224","mmu00830","Retinol metabolism",26,0.252427184466019,1,1,0.914093017578125,0.384615384615385,0.999758477438472
"225","mmu00860","Porphyrin metabolism",26,0.553191489361702,1,1,0.987274169921875,0.115384615384615,0.999758477438472
"226","mmu00900","Terpenoid backbone biosynthesis",21,0.91304347826087,1,1,0.980560302734375,0.0952380952380952,0.999758477438472
"227","mmu00970","Aminoacyl-tRNA biosynthesis",44,0.0954446854663774,1,1,0.958831787109375,0.181818181818182,0.999758477438472
"228","mmu00983","Drug metabolism - other enzymes",50,0.520833333333333,1,1,0.956085205078125,0.22,0.999758477438472
"229","mmu01040","Biosynthesis of unsaturated fatty acids",29,0.852941176470588,1,1,0.945770263671875,0.172413793103448,0.999758477438472
"230","mmu01200","Carbon metabolism",102,0.829268292682927,1,1,0.928497314453125,0.306930693069307,0.999758477438472
"231","mmu01210","2-Oxocarboxylic acid metabolism",29,0.852941176470588,1,1,0.932098388671875,0.310344827586207,0.999758477438472
"232","mmu01212","Fatty acid metabolism",57,0.919354838709677,1,1,0.936859130859375,0.263157894736842,0.999758477438472
"233","mmu01232","Nucleotide metabolism",69,0.821428571428571,1,1,0.933746337890625,0.289855072463768,0.999758477438472
"234","mmu01250","Biosynthesis of nucleotide sugars",34,0.894736842105263,1,1,0.928619384765625,0.264705882352941,0.999758477438472
