"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"158","mmu03260","Virion - Human immunodeficiency virus",2,0.2,1,1,0.999969482421875,0,1
"159","mmu03264","Virion - Flavivirus and Alphavirus",3,0.230769230769231,1,1,0.999969482421875,0,1
"160","mmu03265","Virion - Ebolavirus, Lyssavirus and Morbillivirus",6,0.352941176470588,1,1,0.999969482421875,0,1
"161","mmu03267",NA,4,1,1,1,0.999969482421875,0,1
"162","mmu03272","Virion - Hepatitis viruses",33,0.647058823529412,1,1,0.987884521484375,0.121212121212121,1
"163","mmu03273","Virion - Lassa virus and SFTS virus",9,0.428571428571429,1,1,0.973236083984375,0.222222222222222,1
"164","mmu03410","Base excision repair",44,0.936170212765957,1,1,0.990264892578125,0.0909090909090909,1
"165","mmu03420","Nucleotide excision repair",57,0.982758620689655,1,1,0.980072021484375,0.105263157894737,1
"166","mmu03430","Mismatch repair",23,1,1,1,0.962554931640625,0.173913043478261,1
"167","mmu03440","Homologous recombination",40,0.952380952380952,1,1,0.972564697265625,0.125,1
"168","mmu03450","Non-homologous end-joining",12,0.923076923076923,1,1,0.965789794921875,0.0833333333333333,1
"169","mmu03460","Fanconi anemia pathway",52,1,1,1,0.987518310546875,0.0961538461538462,1
"170","mmu04010","MAPK signaling pathway",251,0.839464882943144,1,1,0.968658447265625,0.143426294820717,1
"171","mmu04012","ErbB signaling pathway",79,0.94047619047619,1,1,0.980621337890625,0.113924050632911,1
"172","mmu04014","Ras signaling pathway",199,0.839662447257384,1,1,0.970855712890625,0.120603015075377,1
"173","mmu04015","Rap1 signaling pathway",182,0.850467289719626,1,1,0.963226318359375,0.159340659340659,1
"174","mmu04020","Calcium signaling pathway",181,0.709803921568627,1,1,0.972076416015625,0.132596685082873,1
"175","mmu04022","cGMP-PKG signaling pathway",128,0.744186046511628,1,1,0.982147216796875,0.111111111111111,1
"176","mmu04024","cAMP signaling pathway",159,0.709821428571429,1,1,0.977874755859375,0.132911392405063,1
"177","mmu04060","Cytokine-cytokine receptor interaction",117,0.397959183673469,1,1,0.988128662109375,0.0862068965517241,1
"178","mmu04061","Viral protein interaction with cytokine and cytokine receptor",23,0.242105263157895,1,1,0.990203857421875,0.0454545454545455,1
"179","mmu04062","Chemokine signaling pathway",124,0.639175257731959,1,1,0.981231689453125,0.0894308943089431,1
"180","mmu04064","NF-kappa B signaling pathway",80,0.747663551401869,1,1,0.981170654296875,0.0875,1
"181","mmu04070","Phosphatidylinositol signaling system",88,0.916666666666667,1,1,0.986541748046875,0.113636363636364,1
"182","mmu04071","Sphingolipid signaling pathway",111,0.847328244274809,1,1,0.980804443359375,0.0630630630630631,1
"183","mmu04072","Phospholipase D signaling pathway",123,0.825503355704698,1,1,0.982879638671875,0.0975609756097561,1
"184","mmu04080","Neuroactive ligand-receptor interaction",144,0.366412213740458,1,1,0.993560791015625,0.0833333333333333,1
"185","mmu04081","Hormone signaling",121,0.55,1,1,0.990814208984375,0.0743801652892562,1
"186","mmu04082","Neuroactive ligand signaling",105,0.535714285714286,1,1,0.991912841796875,0.0952380952380952,1
"187","mmu04110","Cell cycle",153,0.974522292993631,1,1,0.977813720703125,0.137254901960784,1
"188","mmu04114","Oocyte meiosis",107,0.869918699186992,1,1,0.980865478515625,0.122641509433962,1
"189","mmu04120","Ubiquitin mediated proteolysis",142,0.91025641025641,1,1,0.995635986328125,0.0492957746478873,1
"190","mmu04122",NA,8,1,1,1,0.965789794921875,0.25,1
"191","mmu04130","SNARE interactions in vesicular transport",29,0.852941176470588,1,1,0.994476318359375,0.0344827586206897,1
"192","mmu04136","Autophagy - other",31,0.96875,1,1,0.963409423828125,0.129032258064516,1
"193","mmu04137","Mitophagy - animal",97,0.96039603960396,1,1,0.969268798828125,0.154639175257732,1
"194","mmu04140","Autophagy - animal",158,0.946107784431138,1,1,0.973236083984375,0.107594936708861,1
"195","mmu04141","Protein processing in endoplasmic reticulum",163,0.905555555555556,1,1,0.968597412109375,0.171779141104294,1
"196","mmu04142","Lysosome biogenesis",232,0.913385826771654,1,1,0.985870361328125,0.107758620689655,1
"197","mmu04144","Endocytosis",236,0.880597014925373,1,1,0.975433349609375,0.136170212765957,1
"198","mmu04145","Phagocytosis",184,0.60327868852459,1,1,0.973419189453125,0.119565217391304,1
"199","mmu04146","Peroxisome",75,0.862068965517241,1,1,0.993255615234375,0.04,1
"200","mmu04148","Efferocytosis",127,0.779141104294479,1,1,0.962738037109375,0.149606299212598,1
"201","mmu04150","mTOR signaling pathway",142,0.89873417721519,1,1,0.980621337890625,0.126760563380282,1
"202","mmu04151","PI3K-Akt signaling pathway",272,0.739130434782609,1,1,0.963531494140625,0.143382352941176,1
"203","mmu04152","AMPK signaling pathway",106,0.834645669291339,1,1,0.971527099609375,0.132075471698113,1
